TMAX_C,TMIN_C,PRCP_mm,WIND_m_s,SUN_sec,date,SUN_min,Bee_Activity
8.8,-4.2,0.0,3.12,42450.98,2022-04-01,707.5163333333334,Moderate
8.7,1.0,7.5,4.65,9528.24,2022-04-02,158.804,Poor
10.3,-2.1,1.1,4.84,29226.89,2022-04-03,487.1148333333333,Poor
9.3,1.5,4.1,5.88,13938.57,2022-04-04,232.3095,Poor
12.3,0.1,7.4,7.16,21136.88,2022-04-05,352.2813333333333,Poor
9.7,3.9,1.9,8.86,14175.98,2022-04-06,236.2663333333333,Poor
5.4,0.6,4.5,6.79,3100.94,2022-04-07,51.68233333333333,Poor
4.8,-0.6,0.5,6.75,2624.2,2022-04-08,43.736666666666665,Poor
11.0,-2.5,0.0,3.64,43200.0,2022-04-09,720.0,Poor
16.0,0.5,0.1,9.38,41560.72,2022-04-10,692.6786666666667,Moderate
15.3,4.2,0.0,6.14,43444.18,2022-04-11,724.0696666666666,Moderate
17.4,3.9,11.7,8.72,5858.51,2022-04-12,97.64183333333334,Poor
18.3,2.4,4.9,6.36,9403.06,2022-04-13,156.71766666666664,Poor
5.7,-0.8,0.2,11.65,39694.7,2022-04-14,661.5783333333333,Poor
5.1,-1.8,0.0,6.9,40680.19,2022-04-15,678.0031666666667,Poor
5.7,-4.0,0.0,6.38,44011.02,2022-04-16,733.5169999999999,Poor
7.9,-3.1,0.9,3.58,30004.53,2022-04-17,500.0755,Poor
4.0,1.0,2.1,8.85,9623.49,2022-04-18,160.3915,Poor
9.5,-2.6,0.0,5.17,36524.0,2022-04-19,608.7333333333333,Poor
11.7,5.6,6.3,7.69,0.0,2022-04-20,0.0,Poor
17.0,4.9,0.0,5.36,44948.87,2022-04-21,749.1478333333333,Moderate
12.9,6.3,24.2,8.15,0.0,2022-04-22,0.0,Poor
26.1,13.7,0.6,9.87,33311.62,2022-04-23,555.1936666666667,Optimal
19.9,8.4,0.4,10.41,42762.06,2022-04-24,712.7009999999999,Moderate
7.8,2.4,0.0,6.36,6991.69,2022-04-25,116.52816666666666,Poor
7.8,-1.4,0.0,6.14,42463.98,2022-04-26,707.7330000000001,Poor
6.0,-0.3,0.0,5.32,13588.34,2022-04-27,226.47233333333327,Poor
13.5,1.6,0.0,5.74,28578.45,2022-04-28,476.3075,Poor
18.5,7.6,2.4,7.06,25826.92,2022-04-29,430.4486666666666,Poor
18.5,10.3,34.1,7.98,2660.03,2022-04-30,44.33383333333334,Poor
11.0,8.0,0.6,6.84,0.0,2022-05-01,0.0,Poor
12.7,6.7,0.4,4.43,10424.65,2022-05-02,173.74416666666667,Poor
11.2,6.8,16.4,5.55,3600.0,2022-05-03,60.0,Poor
15.6,1.6,0.0,2.8,47857.08,2022-05-04,797.618,Moderate
17.9,5.5,0.0,3.07,39570.11,2022-05-05,659.5018333333334,Moderate
18.5,7.3,0.0,4.96,37226.73,2022-05-06,620.4455,Moderate
19.9,6.0,0.0,4.67,48264.36,2022-05-07,804.4060000000001,Moderate
18.7,9.7,0.6,6.58,19378.94,2022-05-08,322.9823333333333,Moderate
27.8,14.2,0.0,9.85,42925.95,2022-05-09,715.4325,Optimal
29.3,18.1,9.7,4.85,30210.59,2022-05-10,503.50983333333335,Moderate
31.5,15.9,0.5,5.85,32806.69,2022-05-11,546.7781666666667,Moderate
32.5,21.7,0.8,6.61,46051.84,2022-05-12,767.5306666666667,Moderate
28.8,19.9,0.7,5.8,46123.55,2022-05-13,768.7258333333334,Optimal
28.0,14.6,0.2,6.26,49158.41,2022-05-14,819.3068333333334,Optimal
23.0,12.7,0.0,4.56,35550.29,2022-05-15,592.5048333333333,Optimal
23.1,11.9,0.0,7.38,49394.89,2022-05-16,823.2481666666666,Optimal
21.5,9.8,1.5,2.98,32838.69,2022-05-17,547.3115,Optimal
22.4,11.6,2.1,4.54,42517.1,2022-05-18,708.6183333333333,Moderate
27.7,13.0,0.3,8.01,37547.05,2022-05-19,625.7841666666667,Optimal
22.8,13.2,3.7,6.07,7207.99,2022-05-20,120.13316666666668,Moderate
17.0,10.0,0.0,4.52,37340.03,2022-05-21,622.3338333333334,Moderate
13.5,6.0,0.0,6.05,30248.27,2022-05-22,504.1378333333333,Poor
16.7,3.9,0.0,3.18,46257.7,2022-05-23,770.9616666666666,Moderate
19.6,6.3,1.0,5.02,28668.03,2022-05-24,477.8005,Moderate
16.4,9.3,31.5,6.04,0.0,2022-05-25,0.0,Poor
20.7,13.9,6.6,4.46,26814.09,2022-05-26,446.9015,Moderate
21.3,10.9,0.1,6.11,50400.0,2022-05-27,840.0,Optimal
23.8,12.7,0.0,7.82,46800.0,2022-05-28,780.0,Optimal
26.5,17.1,0.0,6.84,18550.64,2022-05-29,309.1773333333333,Moderate
30.1,20.5,0.1,8.23,50400.0,2022-05-30,840.0,Moderate
27.7,19.3,9.1,8.4,38853.05,2022-05-31,647.5508333333333,Moderate
20.9,13.0,0.0,4.58,44641.09,2022-06-01,744.0181666666666,Optimal
23.3,11.3,0.0,5.1,50404.5,2022-06-02,840.075,Optimal
21.3,12.6,0.0,5.33,50402.46,2022-06-03,840.0409999999999,Optimal
15.4,11.9,9.6,2.91,0.0,2022-06-04,0.0,Poor
24.4,12.3,10.0,4.4,30346.71,2022-06-05,505.7785,Moderate
22.0,14.2,7.6,4.42,22927.53,2022-06-06,382.1255,Moderate
23.2,12.1,0.0,3.41,44014.82,2022-06-07,733.5803333333333,Optimal
21.1,15.0,37.1,4.8,32445.97,2022-06-08,540.7661666666667,Moderate
24.0,12.0,0.0,4.44,50400.0,2022-06-09,840.0,Optimal
23.5,14.9,0.3,3.41,33639.3,2022-06-10,560.6550000000001,Optimal
20.4,14.3,20.7,3.4,14953.01,2022-06-11,249.2168333333333,Moderate
26.9,14.9,0.0,4.77,42239.91,2022-06-12,703.9985,Optimal
28.1,14.9,0.2,7.74,17877.24,2022-06-13,297.954,Moderate
34.0,21.1,0.0,6.79,50510.73,2022-06-14,841.8455,Moderate
30.9,17.6,23.2,8.03,23052.83,2022-06-15,384.21383333333335,Poor
28.6,17.0,0.0,7.9,50585.49,2022-06-16,843.0915,Optimal
26.8,16.9,0.0,4.16,50586.99,2022-06-17,843.1165,Optimal
24.5,14.1,0.0,3.83,48773.29,2022-06-18,812.8881666666667,Optimal
28.2,12.7,0.0,4.85,50589.31,2022-06-19,843.1551666666667,Optimal
32.7,19.2,0.0,5.34,50590.19,2022-06-20,843.1698333333334,Moderate
33.6,23.1,0.0,5.5,50590.9,2022-06-21,843.1816666666667,Moderate
28.1,19.1,0.0,4.74,50672.42,2022-06-22,844.5403333333333,Optimal
30.6,17.1,0.0,3.61,50591.86,2022-06-23,843.1976666666667,Moderate
32.1,19.7,0.0,4.79,50400.0,2022-06-24,840.0,Moderate
27.2,19.5,6.4,5.34,23244.61,2022-06-25,387.4101666666666,Moderate
23.7,16.5,0.0,6.76,50757.84,2022-06-26,845.9639999999999,Optimal
25.6,13.8,0.0,3.36,50675.17,2022-06-27,844.5861666666666,Optimal
28.3,16.7,5.0,6.56,49297.43,2022-06-28,821.6238333333333,Moderate
30.4,14.8,0.0,4.88,50509.52,2022-06-29,841.8253333333333,Moderate
31.5,22.9,0.1,6.65,43210.3,2022-06-30,720.1716666666667,Moderate
25.8,19.4,0.0,3.91,38575.57,2022-07-01,642.9261666666666,Optimal
28.2,15.2,0.2,3.97,32080.93,2022-07-02,534.6821666666667,Optimal
29.9,16.1,0.0,4.02,43842.7,2022-07-03,730.7116666666666,Optimal
28.1,19.5,26.4,5.79,14401.09,2022-07-04,240.01816666666667,Moderate
32.1,20.8,11.6,3.1,37322.63,2022-07-05,622.0438333333333,Moderate
27.6,21.7,2.1,3.72,34377.21,2022-07-06,572.9535,Moderate
29.8,19.6,0.1,3.04,50377.11,2022-07-07,839.6185,Optimal
26.6,19.4,2.0,5.44,35874.14,2022-07-08,597.9023333333333,Moderate
26.9,15.7,0.0,2.86,50296.2,2022-07-09,838.27,Optimal
28.2,16.8,0.0,5.73,46653.43,2022-07-10,777.5571666666667,Optimal
29.0,22.3,1.0,6.7,34182.08,2022-07-11,569.7013333333333,Optimal
26.9,18.2,0.0,5.3,50097.93,2022-07-12,834.9655,Optimal
26.4,17.3,0.9,6.1,46410.27,2022-07-13,773.5044999999999,Optimal
28.5,16.7,2.1,3.75,48337.21,2022-07-14,805.6201666666667,Moderate
27.4,18.3,33.2,5.6,24825.27,2022-07-15,413.7545,Moderate
26.3,17.8,0.6,3.31,19284.6,2022-07-16,321.41,Optimal
28.3,17.2,0.0,2.91,49818.23,2022-07-17,830.3038333333334,Optimal
30.8,18.3,0.0,3.22,49768.46,2022-07-18,829.4743333333333,Moderate
31.0,21.6,0.6,7.31,48372.93,2022-07-19,806.2155,Moderate
30.0,22.4,0.0,7.75,48759.04,2022-07-20,812.6506666666667,Optimal
30.0,20.8,0.4,5.77,48220.89,2022-07-21,803.6815,Optimal
30.8,19.0,0.3,4.7,49564.98,2022-07-22,826.0830000000001,Moderate
31.0,19.8,9.4,5.04,31512.57,2022-07-23,525.2095,Moderate
26.7,19.5,11.7,5.22,45903.99,2022-07-24,765.0665,Moderate
24.3,15.3,1.4,3.28,47353.73,2022-07-25,789.2288333333333,Optimal
26.8,14.7,0.2,3.38,44756.66,2022-07-26,745.9443333333334,Optimal
27.2,19.9,6.7,4.93,46131.08,2022-07-27,768.8513333333334,Moderate
24.2,17.4,4.2,5.42,49063.93,2022-07-28,817.7321666666667,Moderate
24.7,14.9,0.0,3.89,49087.66,2022-07-29,818.1276666666668,Optimal
26.6,15.1,0.0,3.22,48965.7,2022-07-30,816.0949999999999,Optimal
28.2,17.3,0.1,6.81,48440.4,2022-07-31,807.34,Optimal
27.6,20.5,1.6,5.06,48715.5,2022-08-01,811.925,Moderate
32.4,17.2,0.0,6.71,45093.65,2022-08-02,751.5608333333333,Moderate
31.1,22.8,0.1,5.78,37183.83,2022-08-03,619.7305,Moderate
27.7,17.8,0.0,3.72,48326.42,2022-08-04,805.4403333333333,Optimal
30.1,17.7,0.0,3.37,48193.55,2022-08-05,803.2258333333334,Moderate
33.7,22.1,0.3,3.69,37896.64,2022-08-06,631.6106666666667,Moderate
28.0,23.3,22.6,3.66,19175.79,2022-08-07,319.5965,Moderate
25.7,18.0,28.2,4.85,46006.47,2022-08-08,766.7745,Moderate
25.9,14.4,0.0,2.52,47649.47,2022-08-09,794.1578333333333,Optimal
29.0,17.3,0.1,2.56,47510.87,2022-08-10,791.8478333333334,Optimal
25.9,17.4,0.0,3.45,46960.22,2022-08-11,782.6703333333334,Optimal
18.0,15.7,5.9,4.0,7479.98,2022-08-12,124.66633333333333,Poor
27.2,16.5,2.6,5.82,36643.84,2022-08-13,610.7306666666666,Moderate
23.0,18.1,0.6,4.24,13748.08,2022-08-14,229.13466666666667,Moderate
24.5,16.1,0.0,2.56,22302.38,2022-08-15,371.70633333333336,Optimal
25.8,15.5,0.0,2.62,45348.81,2022-08-16,755.8135,Optimal
26.9,14.9,0.0,2.57,45628.62,2022-08-17,760.4770000000001,Optimal
27.0,16.9,0.0,4.07,43806.84,2022-08-18,730.1139999999999,Optimal
24.7,18.1,15.7,4.9,19407.36,2022-08-19,323.456,Moderate
25.1,17.4,1.9,3.69,28433.24,2022-08-20,473.8873333333333,Moderate
25.0,16.6,0.4,3.2,44595.62,2022-08-21,743.2603333333334,Optimal
26.5,15.0,0.0,2.51,43534.36,2022-08-22,725.5726666666667,Optimal
26.5,14.4,0.0,2.3,42987.24,2022-08-23,716.454,Optimal
27.0,16.5,11.9,3.49,39770.47,2022-08-24,662.8411666666667,Optimal
26.7,19.5,4.3,3.96,38077.88,2022-08-25,634.6313333333333,Moderate
25.5,15.5,0.2,2.92,43856.13,2022-08-26,730.9354999999999,Optimal
27.6,16.9,0.5,5.43,30197.41,2022-08-27,503.29016666666666,Optimal
25.8,20.5,4.3,5.13,17896.44,2022-08-28,298.274,Moderate
27.5,19.8,3.9,5.92,42984.03,2022-08-29,716.4005,Moderate
24.8,17.0,0.0,6.23,43443.72,2022-08-30,724.062,Optimal
29.6,16.8,0.0,3.88,43364.75,2022-08-31,722.7458333333333,Optimal
29.5,18.0,0.0,5.19,43200.0,2022-09-01,720.0,Optimal
29.0,19.9,12.2,5.03,29252.99,2022-09-02,487.54983333333337,Moderate
24.9,19.2,0.6,4.96,29918.7,2022-09-03,498.645,Optimal
23.6,14.3,0.0,4.0,41827.19,2022-09-04,697.1198333333334,Optimal
23.3,16.6,0.0,2.79,27065.4,2022-09-05,451.09,Optimal
24.9,17.2,1.3,2.12,26136.97,2022-09-06,435.6161666666667,Optimal
28.1,19.2,0.0,2.51,35999.36,2022-09-07,599.9893333333333,Optimal
28.0,17.8,0.0,5.04,42924.57,2022-09-08,715.4095,Optimal
28.5,18.3,0.3,4.97,42752.44,2022-09-09,712.5406666666667,Optimal
20.2,15.0,15.6,4.94,373.05,2022-09-10,6.2175,Moderate
18.7,13.8,1.1,5.06,0.0,2022-09-11,0.0,Poor
19.8,13.1,2.4,6.26,1151.13,2022-09-12,19.1855,Poor
25.2,10.4,0.0,2.88,42059.2,2022-09-13,700.9866666666666,Optimal
25.3,12.4,0.0,3.32,41885.22,2022-09-14,698.087,Optimal
27.8,15.6,0.0,4.97,41711.18,2022-09-15,695.1863333333333,Optimal
27.6,18.3,0.0,5.39,40074.17,2022-09-16,667.9028333333333,Optimal
26.6,18.6,0.0,5.83,37183.77,2022-09-17,619.7294999999999,Optimal
27.3,18.8,1.1,5.46,40681.23,2022-09-18,678.0205000000001,Moderate
26.0,13.3,0.3,3.26,41016.32,2022-09-19,683.6053333333333,Optimal
31.7,19.3,10.8,4.94,40842.63,2022-09-20,680.7104999999999,Moderate
24.9,14.8,0.0,5.85,37489.89,2022-09-21,624.8315,Optimal
17.3,8.9,0.0,5.9,40491.86,2022-09-22,674.8643333333333,Moderate
15.8,8.6,0.3,4.92,18387.43,2022-09-23,306.4571666666667,Moderate
20.5,11.5,2.5,4.83,9247.45,2022-09-24,154.12416666666667,Moderate
20.2,12.3,0.9,7.79,29195.5,2022-09-25,486.5916666666666,Optimal
15.8,9.3,0.0,6.94,39745.14,2022-09-26,662.419,Moderate
14.5,6.8,0.0,5.0,39600.1,2022-09-27,660.0016666666667,Poor
14.6,3.3,0.0,2.98,39394.02,2022-09-28,656.5669999999999,Moderate
17.3,4.2,0.0,3.35,38685.89,2022-09-29,644.7648333333333,Moderate
19.9,6.6,0.0,2.9,34468.13,2022-09-30,574.4688333333332,Moderate
20.7,7.8,0.0,2.62,38319.47,2022-10-01,638.6578333333333,Optimal
20.9,11.8,0.0,3.21,38149.36,2022-10-02,635.8226666666667,Optimal
20.4,10.5,0.0,2.82,19263.32,2022-10-03,321.0553333333333,Optimal
22.4,10.4,0.0,3.29,36423.75,2022-10-04,607.0625,Optimal
22.3,11.1,0.0,3.98,25970.84,2022-10-05,432.8473333333333,Moderate
17.7,8.7,0.0,6.74,32011.62,2022-10-06,533.5269999999999,Moderate
10.7,4.3,0.0,4.32,33227.09,2022-10-07,553.7848333333333,Poor
13.6,3.3,0.0,5.7,37397.42,2022-10-08,623.2903333333333,Poor
18.5,6.9,0.0,3.45,37097.22,2022-10-09,618.287,Moderate
20.6,5.9,0.0,3.83,37066.73,2022-10-10,617.7788333333334,Optimal
23.7,11.9,0.0,8.15,36577.33,2022-10-11,609.6221666666667,Optimal
17.8,8.0,6.2,8.1,10800.0,2022-10-12,180.0,Poor
9.1,3.2,0.4,6.36,30153.01,2022-10-13,502.55016666666666,Poor
7.6,0.8,0.6,5.05,17048.03,2022-10-14,284.1338333333333,Poor
13.8,1.0,0.0,5.9,35841.36,2022-10-15,597.356,Poor
10.0,3.2,0.0,6.51,17371.78,2022-10-16,289.5296666666666,Poor
4.3,-0.6,0.3,9.01,17798.01,2022-10-17,296.6335,Poor
5.9,-2.6,0.0,6.65,35423.09,2022-10-18,590.3848333333333,Poor
6.3,-2.8,0.0,4.46,35305.45,2022-10-19,588.4241666666666,Poor
14.7,1.6,0.0,3.31,35091.65,2022-10-20,584.8608333333334,Moderate
21.2,7.1,0.0,4.88,34983.67,2022-10-21,583.0611666666666,Optimal
24.9,10.3,0.0,5.93,34841.25,2022-10-22,580.6875,Optimal
23.3,15.5,0.8,7.49,34705.36,2022-10-23,578.4226666666667,Optimal
22.5,11.9,18.0,7.32,3619.39,2022-10-24,60.323166666666665,Moderate
10.8,5.6,1.3,5.33,13149.0,2022-10-25,219.15,Poor
10.5,2.7,0.0,4.83,34416.3,2022-10-26,573.605,Poor
13.3,1.8,0.0,3.83,33401.95,2022-10-27,556.6991666666667,Poor
14.4,2.6,0.0,3.01,34073.59,2022-10-28,567.8931666666666,Moderate
16.5,2.8,0.0,2.86,33904.96,2022-10-29,565.0826666666667,Moderate
17.6,5.3,0.0,2.4,25914.1,2022-10-30,431.9016666666666,Moderate
17.8,3.7,0.0,2.85,33570.29,2022-10-31,559.5048333333333,Moderate
20.6,5.6,0.0,4.08,33403.12,2022-11-01,556.7186666666668,Optimal
21.7,10.2,0.0,4.95,32784.75,2022-11-02,546.4125,Optimal
21.0,13.8,0.0,7.74,23409.57,2022-11-03,390.1595,Moderate
19.1,7.0,34.9,6.68,0.0,2022-11-04,0.0,Poor
10.9,5.2,31.2,6.32,3600.0,2022-11-05,60.0,Poor
13.8,6.0,0.0,5.95,18936.66,2022-11-06,315.611,Poor
7.5,0.3,0.0,5.34,31403.21,2022-11-07,523.3868333333334,Poor
11.7,2.0,0.0,5.6,31842.21,2022-11-08,530.7035,Poor
20.7,8.4,0.6,6.35,16248.28,2022-11-09,270.80466666666666,Moderate
20.7,5.0,22.6,6.46,5948.87,2022-11-10,99.14783333333334,Moderate
3.8,-3.4,4.1,5.82,27021.72,2022-11-11,450.362,Poor
1.2,-3.0,0.1,5.22,4425.68,2022-11-12,73.76133333333334,Poor
-0.2,-5.1,0.0,3.5,12351.16,2022-11-13,205.85266666666664,Poor
2.2,-4.3,0.0,3.98,1020.79,2022-11-14,17.013166666666667,Poor
2.1,-1.2,5.4,2.83,0.0,2022-11-15,0.0,Poor
2.1,-1.6,1.7,3.7,2278.32,2022-11-16,37.972,Poor
-0.3,-5.7,1.2,7.1,18692.28,2022-11-17,311.53799999999995,Poor
-4.8,-8.2,0.2,6.36,12765.8,2022-11-18,212.7633333333333,Poor
-4.6,-10.7,0.3,8.51,16522.73,2022-11-19,275.3788333333333,Poor
2.3,-11.0,0.0,5.29,30354.43,2022-11-20,505.9071666666667,Poor
3.6,-3.7,0.0,5.09,30255.21,2022-11-21,504.2535,Poor
7.5,-4.7,0.0,3.37,30173.84,2022-11-22,502.8973333333333,Moderate
10.5,-4.5,0.0,3.0,30090.16,2022-11-23,501.5026666666666,Moderate
10.3,0.5,0.0,4.7,17857.81,2022-11-24,297.6301666666667,Poor
8.7,-1.1,0.0,4.1,29833.94,2022-11-25,497.2323333333333,Poor
10.5,2.2,0.0,5.86,29656.92,2022-11-26,494.282,Poor
7.5,-1.1,0.0,5.41,21473.01,2022-11-27,357.8835,Poor
6.8,-4.2,0.0,4.94,28639.4,2022-11-28,477.3233333333334,Poor
7.9,-4.6,3.4,7.52,0.0,2022-11-29,0.0,Poor
-4.2,-8.2,0.0,8.75,18726.92,2022-11-30,312.1153333333333,Poor
1.7,-8.5,0.0,5.83,28553.02,2022-12-01,475.8836666666666,Poor
9.4,-0.6,0.0,7.02,14451.32,2022-12-02,240.85533333333333,Poor
-2.4,-10.5,0.1,9.35,28773.73,2022-12-03,479.56216666666666,Poor
3.9,-7.3,0.0,4.6,28682.51,2022-12-04,478.0418333333333,Poor
3.6,-1.3,1.1,4.74,824.22,2022-12-05,13.737,Poor
1.4,-3.9,0.4,3.31,1320.34,2022-12-06,22.005666666666663,Poor
2.7,-5.1,0.0,3.13,28518.5,2022-12-07,475.3083333333333,Poor
2.5,-5.5,0.0,4.37,20062.21,2022-12-08,334.37016666666665,Poor
1.8,-2.7,19.1,5.99,0.0,2022-12-09,0.0,Poor
2.0,0.2,0.4,3.89,0.0,2022-12-10,0.0,Poor
3.8,-2.4,0.0,2.4,23535.69,2022-12-11,392.2615,Moderate
3.4,-2.5,0.0,5.11,9239.74,2022-12-12,153.99566666666666,Poor
2.8,-0.5,6.6,7.71,3734.45,2022-12-13,62.24083333333333,Poor
5.5,1.8,27.9,7.02,0.0,2022-12-14,0.0,Poor
2.2,-2.3,15.2,6.17,5355.62,2022-12-15,89.26033333333334,Poor
-2.6,-5.0,3.7,6.26,0.0,2022-12-16,0.0,Poor
-2.8,-8.4,0.7,5.2,0.0,2022-12-17,0.0,Poor
-8.5,-18.4,0.0,4.41,21329.07,2022-12-18,355.4845,Poor
-4.2,-21.3,0.8,3.82,8910.53,2022-12-19,148.50883333333334,Poor
-2.7,-18.6,0.7,4.74,25731.94,2022-12-20,428.8656666666666,Poor
-7.2,-23.8,2.6,3.81,0.0,2022-12-21,0.0,Poor
-6.4,-25.5,6.0,6.13,117.66,2022-12-22,1.961,Poor
-19.0,-25.6,0.0,8.41,28249.36,2022-12-23,470.8226666666667,Poor
-14.2,-19.4,0.0,9.48,28268.18,2022-12-24,471.1363333333333,Poor
-12.5,-18.8,0.7,7.1,24729.25,2022-12-25,412.1541666666666,Poor
-9.2,-18.6,0.5,3.4,28297.18,2022-12-26,471.61966666666666,Poor
-3.7,-19.2,0.0,5.89,24842.41,2022-12-27,414.04016666666666,Poor
5.9,-3.2,0.3,6.01,18506.38,2022-12-28,308.4396666666667,Poor
10.8,3.2,0.9,6.93,17472.92,2022-12-29,291.2153333333333,Poor
7.7,-6.0,0.0,5.69,28266.21,2022-12-30,471.1035,Poor
3.7,-6.2,0.6,4.24,13582.48,2022-12-31,226.37466666666663,Poor
5.9,-3.0,0.0,2.8,28260.49,2023-01-01,471.0081666666667,Poor
2.0,-3.0,0.1,3.7,0.0,2023-01-02,0.0,Poor
4.1,-0.6,14.7,7.13,0.0,2023-01-03,0.0,Poor
2.0,-0.6,0.7,3.11,0.0,2023-01-04,0.0,Poor
2.1,-1.9,2.6,4.33,0.0,2023-01-05,0.0,Poor
-2.4,-8.2,0.0,3.77,19379.11,2023-01-06,322.98516666666666,Poor
1.7,-10.7,0.0,2.5,28669.51,2023-01-07,477.8251666666666,Poor
1.6,-7.8,0.0,2.98,28779.84,2023-01-08,479.664,Poor
6.6,-5.6,0.0,4.04,28338.88,2023-01-09,472.3146666666667,Poor
1.6,-3.4,0.0,2.93,27326.44,2023-01-10,455.4406666666666,Poor
7.1,-1.6,0.6,3.2,22227.79,2023-01-11,370.46316666666667,Poor
1.2,-2.7,0.0,5.14,0.0,2023-01-12,0.0,Poor
-1.3,-5.2,0.2,4.62,21315.81,2023-01-13,355.2635,Poor
2.5,-6.2,0.0,5.02,28468.96,2023-01-14,474.48266666666666,Poor
6.2,-2.4,0.0,5.55,23467.42,2023-01-15,391.1236666666666,Poor
6.3,2.7,15.7,4.39,0.0,2023-01-16,0.0,Poor
3.8,1.0,0.7,5.76,0.0,2023-01-17,0.0,Poor
3.1,-0.9,0.1,6.58,318.15,2023-01-18,5.302499999999999,Poor
1.7,-1.2,11.0,5.08,0.0,2023-01-19,0.0,Poor
-0.4,-5.7,0.1,5.12,23491.44,2023-01-20,391.524,Poor
-1.6,-7.3,0.1,2.94,0.0,2023-01-21,0.0,Poor
-1.0,-6.6,0.9,2.25,4096.55,2023-01-22,68.27583333333334,Poor
-1.2,-7.5,0.0,5.59,23076.96,2023-01-23,384.616,Poor
3.4,-4.7,0.0,3.2,30772.12,2023-01-24,512.8686666666666,Moderate
1.6,-3.7,1.0,2.9,0.0,2023-01-25,0.0,Poor
-0.9,-13.1,1.2,4.74,20138.84,2023-01-26,335.64733333333334,Poor
2.4,-13.1,1.5,7.08,7444.17,2023-01-27,124.0695,Poor
-8.0,-13.2,5.2,3.74,0.0,2023-01-28,0.0,Poor
-10.5,-16.7,0.8,4.31,31204.18,2023-01-29,520.0696666666666,Poor
-13.1,-21.5,0.0,4.17,31336.66,2023-01-30,522.2776666666666,Poor
-11.5,-25.4,0.0,4.72,31533.92,2023-01-31,525.5653333333333,Poor
-4.4,-15.6,0.0,3.72,31752.42,2023-02-01,529.207,Poor
-5.2,-16.6,0.0,6.41,31859.97,2023-02-02,530.9995,Poor
-12.9,-24.1,0.0,5.19,32036.49,2023-02-03,533.9415,Poor
3.1,-16.4,0.0,4.23,24884.61,2023-02-04,414.7435,Poor
1.7,-8.1,0.0,4.11,28214.39,2023-02-05,470.2398333333333,Poor
6.6,-10.1,7.0,7.08,32267.29,2023-02-06,537.7881666666667,Poor
6.9,-3.1,0.5,5.89,21185.98,2023-02-07,353.0996666666667,Poor
9.9,-3.9,0.0,4.18,30888.99,2023-02-08,514.8165,Poor
3.3,0.1,2.7,5.77,0.0,2023-02-09,0.0,Poor
0.6,-7.6,0.0,5.19,33568.0,2023-02-10,559.4666666666667,Poor
8.5,-4.5,0.0,5.87,33740.06,2023-02-11,562.3343333333333,Poor
9.3,-2.1,0.0,3.5,33897.04,2023-02-12,564.9506666666667,Poor
9.2,-1.1,0.0,4.2,33986.08,2023-02-13,566.4346666666667,Poor
8.8,1.6,8.2,7.89,0.0,2023-02-14,0.0,Poor
7.4,-3.4,0.8,7.34,13233.47,2023-02-15,220.5578333333333,Poor
-2.0,-7.0,2.9,5.64,0.0,2023-02-16,0.0,Poor
-1.2,-11.4,0.0,5.55,34443.56,2023-02-17,574.0593333333333,Poor
8.1,-5.1,0.0,5.32,34450.08,2023-02-18,574.168,Poor
8.7,-2.5,0.0,5.37,30945.8,2023-02-19,515.7633333333333,Poor
7.9,-4.6,0.6,6.8,26836.97,2023-02-20,447.2828333333334,Poor
-0.9,-10.5,0.7,6.93,23939.23,2023-02-21,398.98716666666667,Poor
-1.7,-4.3,10.7,7.2,0.0,2023-02-22,0.0,Poor
-1.8,-10.2,1.8,6.67,183.5,2023-02-23,3.058333333333333,Poor
-4.3,-16.6,0.6,4.02,19904.12,2023-02-24,331.7353333333333,Poor
2.5,-13.4,0.0,4.39,35957.58,2023-02-25,599.293,Poor
6.6,-9.1,0.0,4.81,35407.19,2023-02-26,590.1198333333334,Poor
5.1,0.7,18.6,7.18,476.04,2023-02-27,7.934,Poor
8.1,-2.7,0.1,4.47,28053.71,2023-02-28,467.5618333333333,Poor
11.6,1.3,0.0,6.93,25597.47,2023-03-01,426.6245,Poor
5.0,-2.3,0.0,4.66,26882.66,2023-03-02,448.0443333333333,Poor
6.8,-3.2,0.0,3.11,28800.0,2023-03-03,480.0,Moderate
5.6,-2.4,1.0,4.1,11672.07,2023-03-04,194.5345,Poor
8.9,-4.3,3.5,7.01,24632.65,2023-03-05,410.5441666666667,Poor
8.3,0.2,7.1,6.21,8553.38,2023-03-06,142.55633333333333,Poor
7.5,-1.6,0.0,4.6,36093.54,2023-03-07,601.559,Poor
6.5,-1.0,0.1,5.11,8014.67,2023-03-08,133.57783333333333,Poor
3.6,-1.3,8.5,5.64,0.0,2023-03-09,0.0,Poor
1.7,-2.4,3.2,4.96,7794.75,2023-03-10,129.9125,Poor
1.8,-3.2,3.9,5.16,0.0,2023-03-11,0.0,Poor
1.4,-5.0,3.9,5.32,15407.45,2023-03-12,256.7908333333333,Poor
0.2,-7.3,0.2,5.12,27249.28,2023-03-13,454.1546666666666,Poor
1.8,-16.1,0.0,3.0,38919.61,2023-03-14,648.6601666666667,Moderate
8.8,-5.6,0.0,5.39,28023.32,2023-03-15,467.05533333333335,Poor
9.1,0.4,11.7,7.03,0.0,2023-03-16,0.0,Poor
-0.6,-12.1,0.4,7.8,38651.89,2023-03-17,644.1981666666667,Poor
-2.7,-13.0,0.1,7.31,25687.91,2023-03-18,428.1318333333333,Poor
